Total_Vehiculos,Tiempo_Medio_s,Ocupacion_Espacial_%,Hora_Inicio,Hora_Fin,Dia_Semana,Direccion,move_time_s,cluster,tiempo_optimo_s
3,12.67,4.38,11:21:44,11:22:17,3,4,33,2,37
2,1.92,2.92,11:22:22,11:22:55,3,2,33,1,20
6,2.02,4.15,11:23:00,11:23:33,3,1,33,1,20
5,1.75,12.69,11:23:38,11:24:11,3,3,33,1,20
13,1.19,19.27,11:24:16,11:24:49,3,4,33,0,35
4,2.53,6.7,11:24:54,11:25:27,3,2,33,1,20
1,0.0,1.62,11:25:32,11:26:05,3,1,33,1,20
6,2.38,10.17,11:26:10,11:26:43,3,3,33,1,20
2,2.17,5.62,11:26:48,11:27:21,3,4,33,1,20
7,2.79,10.81,11:27:26,11:27:59,3,2,33,1,20
2,4.58,5.0,11:28:04,11:28:37,3,1,33,1,20
3,2.54,5.25,11:28:42,11:29:15,3,3,33,1,20
10,1.63,16.32,11:29:20,11:29:53,3,4,33,0,35
2,14.42,2.98,11:29:58,11:30:31,3,2,33,2,28
3,3.25,6.79,11:30:36,11:31:09,3,1,33,1,20
7,2.26,13.27,11:31:14,11:31:47,3,3,33,0,35
14,1.31,24.12,11:31:52,11:32:25,3,4,33,0,35
9,2.32,9.5,11:32:30,11:33:03,3,2,33,0,35
8,2.35,7.95,11:33:08,11:33:41,3,1,33,1,20
6,3.43,12.81,11:33:46,11:34:19,3,3,33,1,20
6,1.92,14.29,11:34:24,11:34:57,3,4,33,0,35
7,4.49,11.63,11:35:02,11:35:35,3,2,33,1,20
5,1.54,9.83,11:35:40,11:36:13,3,1,33,1,20
3,9.92,7.89,11:36:18,11:36:51,3,3,33,2,29
9,2.29,14.99,11:36:56,11:37:29,3,4,33,0,35
2,2.67,3.62,11:37:34,11:38:07,3,2,33,1,20
3,4.17,3.58,11:38:12,11:38:45,3,1,33,1,20
10,2.09,17.84,11:38:50,11:39:23,3,3,33,0,35
4,4.19,8.05,11:39:28,11:40:01,3,4,33,1,20
6,2.03,7.02,11:40:06,11:40:39,3,2,33,1,20
6,4.78,2.99,11:40:44,11:41:17,3,1,33,1,20
5,3.48,6.81,11:41:22,11:41:55,3,3,33,1,20
9,3.39,14.28,11:42:00,11:42:33,3,4,33,0,35
6,2.25,8.83,11:42:38,11:43:11,3,2,33,1,20
3,1.71,2.38,11:43:16,11:43:49,3,1,33,1,20
12,2.38,19.34,11:43:54,11:44:27,3,3,33,0,35
10,1.98,21.24,11:44:32,11:45:05,3,4,33,0,35
3,3.38,5.3,11:45:10,11:45:43,3,2,33,1,20
0,0.0,1.89,11:45:48,11:46:21,3,1,33,1,35
10,2.44,19.2,11:46:26,11:46:59,3,3,33,0,35
13,1.62,16.08,11:47:04,11:47:37,3,4,33,0,35
2,2.67,9.36,11:47:42,11:48:15,3,2,33,1,20
9,3.23,8.29,11:48:20,11:48:53,3,1,33,0,35
7,4.58,15.72,11:48:58,11:49:31,3,3,33,0,35
18,1.5,38.89,11:49:36,11:50:09,3,4,33,0,35
7,3.08,13.43,11:50:14,11:50:47,3,2,33,0,55
13,1.42,10.21,11:50:52,11:51:25,3,1,33,0,35
8,3.19,11.82,11:51:30,11:52:03,3,3,33,0,35
14,2.21,15.82,11:52:08,11:52:41,3,4,33,0,35
1,0.0,29.49,11:52:46,11:53:19,3,2,33,0,55
0,0.0,0.27,11:53:24,11:53:57,3,1,33,1,35
4,4.86,6.23,11:54:02,11:54:35,3,3,33,1,20
8,4.56,9.92,11:54:40,11:55:13,3,4,33,0,35
7,2.57,7.7,11:55:18,11:55:51,3,2,33,1,20
4,1.72,2.05,11:55:56,11:56:29,3,1,33,1,35
11,2.26,15.2,11:56:34,11:57:07,3,3,33,0,35
4,3.83,7.1,11:57:12,11:57:45,3,4,33,1,20
6,4.2,10.68,11:57:50,11:58:23,3,2,33,1,20
1,0.0,0.63,11:58:28,11:59:01,3,1,33,1,35
3,3.21,4.28,11:59:06,11:59:39,3,3,33,1,20
10,2.19,16.91,11:59:44,12:00:17,3,4,33,0,35
7,1.72,10.34,12:00:22,12:00:55,3,2,33,1,20
8,3.27,4.58,12:01:00,12:01:33,3,1,33,1,20
5,2.1,6.83,12:01:38,12:02:11,3,3,33,1,20
8,1.76,28.34,12:02:16,12:02:49,3,4,33,0,35
2,0.08,3.59,12:02:54,12:03:27,3,2,33,1,20
3,1.96,2.08,12:03:32,12:04:05,3,1,33,1,20
14,1.98,17.69,12:04:10,12:04:43,3,3,33,0,35
7,1.81,19.95,12:04:48,12:05:21,3,4,33,0,35
3,10.46,3.69,12:05:26,12:05:59,3,2,33,2,30
7,4.4,9.84,12:06:04,12:06:37,3,1,33,1,20
11,1.84,19.3,12:06:42,12:07:15,3,3,33,0,35
15,1.2,23.19,12:07:20,12:07:53,3,4,33,0,35
3,9.54,3.35,12:07:58,12:08:31,3,2,33,2,30
6,1.9,4.01,12:08:36,12:09:09,3,1,33,1,20
11,2.44,32.38,12:09:14,12:09:47,3,3,33,0,35
12,1.62,17.9,12:09:52,12:10:25,3,4,33,0,35
4,3.61,6.3,12:10:30,12:11:03,3,2,33,1,20
1,0.0,3.7,12:11:08,12:11:41,3,1,33,1,20
6,2.3,27.92,12:11:46,12:12:19,3,3,33,0,35
8,2.0,11.02,12:12:24,12:12:57,3,4,33,0,35
5,1.5,7.15,12:13:02,12:13:35,3,2,33,1,20
4,3.72,5.91,12:13:40,12:14:13,3,1,33,1,20
6,1.93,11.19,12:14:18,12:14:51,3,3,33,1,20
13,1.93,21.16,12:14:56,12:15:29,3,4,33,0,35
3,2.83,5.31,12:15:34,12:16:07,3,2,33,1,20
3,10.92,2.41,12:16:12,12:16:45,3,1,33,2,26
12,2.35,25.23,12:16:50,12:17:23,3,3,33,0,35
10,1.24,15.38,12:17:28,12:18:01,3,4,33,0,35
10,2.2,14.31,12:18:06,12:18:39,3,2,33,0,35
2,10.5,1.94,12:18:44,12:19:17,3,1,33,2,26
6,3.28,9.45,12:19:22,12:19:55,3,3,33,1,20
6,2.02,14.45,12:20:00,12:20:33,3,4,33,0,35
1,0.0,1.69,12:20:38,12:21:11,3,2,33,1,20
0,0.0,1.26,12:21:16,12:21:49,3,1,33,1,20
8,1.88,11.17,12:21:54,12:22:27,3,3,33,0,35
4,1.67,5.42,12:22:32,12:23:05,3,4,33,1,20
4,4.36,3.83,12:23:10,12:23:43,3,2,33,1,20
10,1.91,7.44,12:23:48,12:24:21,3,1,33,0,35
3,4.5,4.21,12:24:26,12:24:59,3,3,33,1,20
11,2.43,12.84,12:25:04,12:25:37,3,4,33,0,35
6,1.57,8.06,12:25:42,12:26:15,3,2,33,1,20
5,6.0,3.13,12:26:20,12:26:53,3,1,33,1,20
10,2.69,15.59,12:26:58,12:27:31,3,3,33,0,35
8,3.94,6.63,12:27:36,12:28:09,3,4,33,1,20
4,6.03,3.55,12:28:14,12:28:47,3,2,33,1,20
13,1.62,9.01,12:28:52,12:29:25,3,1,33,0,35
6,2.8,12.39,12:29:30,12:30:03,3,3,33,1,20
5,6.17,6.66,12:30:08,12:30:41,3,4,33,1,21
6,2.15,6.36,12:30:46,12:31:19,3,2,33,1,20
1,0.0,4.61,12:31:24,12:31:57,3,1,33,1,20
16,1.79,29.84,12:32:02,12:32:35,3,3,33,0,35
2,5.42,4.87,12:32:40,12:33:13,3,4,33,1,21
5,1.42,8.07,12:33:18,12:33:51,3,2,33,1,20
1,0.0,0.77,12:33:56,12:34:29,3,1,33,1,20
9,3.04,12.73,12:34:34,12:35:07,3,3,33,0,35
5,5.52,7.85,12:35:12,12:35:45,3,4,33,1,21
5,4.0,4.93,12:35:50,12:36:23,3,2,33,1,20
5,1.21,3.21,12:36:28,12:37:01,3,1,33,1,20
6,3.93,9.58,12:37:06,12:37:39,3,3,33,1,20
4,3.47,6.95,12:37:44,12:38:17,3,4,33,1,21
1,0.0,1.3,12:38:22,12:38:55,3,2,33,1,20
3,2.46,2.81,12:39:00,12:39:33,3,1,33,1,20
5,1.81,8.95,12:39:38,12:40:11,3,3,33,1,20
10,1.58,17.98,12:40:16,12:40:49,3,4,33,0,35
6,2.42,7.72,12:40:54,12:41:27,3,2,33,1,20
1,0.0,2.53,12:41:32,12:42:05,3,1,33,1,20
8,2.1,10.24,12:42:10,12:42:43,3,3,33,0,35
6,2.23,10.21,12:42:48,12:43:21,3,4,33,1,21
13,1.46,15.17,12:43:26,12:43:59,3,2,33,0,35
6,4.82,2.9,12:44:04,12:44:37,3,1,33,1,20
2,10.0,4.71,12:44:42,12:45:15,3,3,33,2,20
9,1.75,16.88,12:45:20,12:45:53,3,4,33,0,35
5,3.27,8.06,12:45:58,12:46:31,3,2,33,1,20
4,4.94,2.55,12:46:36,12:47:09,3,1,33,1,22
8,1.7,14.98,12:47:14,12:47:47,3,3,33,0,35
12,1.2,27.93,12:47:52,12:48:25,3,4,33,0,35
5,2.12,6.61,12:48:30,12:49:03,3,2,33,1,20
9,2.92,10.07,12:49:08,12:49:41,3,1,33,0,35
9,1.4,12.35,12:49:46,12:50:19,3,3,33,0,35
15,1.71,20.25,12:50:24,12:50:57,3,4,33,0,35
5,7.58,5.08,12:51:02,12:51:35,3,2,33,2,37
3,3.79,4.93,12:51:40,12:52:13,3,1,33,1,22
8,2.55,16.55,12:52:18,12:52:51,3,3,33,0,35
14,1.44,22.13,12:52:56,12:53:29,3,4,33,0,35
5,4.58,7.44,12:53:34,12:54:07,3,2,33,1,20
5,6.4,2.5,12:54:12,12:54:45,3,1,33,1,22
7,2.99,9.8,12:54:50,12:55:23,3,3,33,1,20
10,2.18,27.16,12:55:28,12:56:01,3,4,33,0,35
8,3.9,12.53,12:56:06,12:56:39,3,2,33,0,36
8,4.43,7.9,12:56:44,12:57:17,3,1,33,1,22
7,3.93,8.71,12:57:22,12:57:55,3,3,33,1,20
8,2.24,12.5,12:58:00,12:58:33,3,4,33,0,35
4,3.11,10.27,12:58:38,12:59:11,3,2,33,1,20
4,1.92,4.62,12:59:16,12:59:49,3,1,33,1,22
4,2.44,6.65,12:59:54,13:00:27,3,3,33,1,20
5,3.5,6.65,13:00:32,13:01:05,3,4,33,1,27
3,2.46,4.38,13:01:10,13:01:43,3,2,33,1,20
2,3.08,1.57,13:01:48,13:02:21,3,1,33,1,20
6,1.8,7.24,13:02:26,13:02:59,3,3,33,1,20
4,8.47,7.88,13:03:04,13:03:37,3,4,33,2,32
2,26.42,3.04,13:03:42,13:04:15,3,2,33,2,35
3,4.21,10.3,13:04:20,13:04:53,3,1,33,1,20
7,2.42,22.05,13:04:58,13:05:31,3,3,33,0,35
6,6.08,8.92,13:05:36,13:06:09,3,4,33,1,27
6,1.9,10.9,13:06:14,13:06:47,3,2,33,1,20
2,2.08,1.64,13:06:52,13:07:25,3,1,33,1,20
14,1.69,18.89,13:07:30,13:08:03,3,3,33,0,35
5,5.65,18.79,13:08:08,13:08:41,3,4,33,0,35
2,9.42,7.37,13:08:46,13:09:19,3,2,33,2,35
0,0.0,0.23,13:09:24,13:09:57,3,1,33,1,20
4,6.61,4.52,13:10:02,13:10:35,3,3,33,1,20
4,7.72,4.37,13:10:40,13:11:13,3,4,33,2,32
4,4.64,5.43,13:11:18,13:11:51,3,2,33,1,20
5,3.06,2.21,13:11:56,13:12:29,3,1,33,1,20
3,2.29,3.0,13:12:34,13:13:07,3,3,33,1,20
7,2.94,10.99,13:13:12,13:13:45,3,4,33,1,27
5,3.27,15.0,13:13:50,13:14:23,3,2,33,1,20
5,2.33,2.18,13:14:28,13:15:01,3,1,33,1,20
2,1.83,4.36,13:15:06,13:15:39,3,3,33,1,20
2,2.75,2.78,13:15:44,13:16:17,3,4,33,1,20
6,2.4,11.64,13:16:22,13:16:55,3,2,33,1,20
7,1.5,6.86,13:17:00,13:17:33,3,1,33,1,20
4,4.36,9.19,13:17:38,13:18:11,3,3,33,1,20
9,1.65,13.58,13:18:16,13:18:49,3,4,33,0,35
9,2.33,19.49,13:18:54,13:19:27,3,2,33,0,35
1,0.0,1.13,13:19:32,13:20:05,3,1,33,1,20
7,2.19,16.35,13:20:10,13:20:43,3,3,33,0,35
12,2.07,23.21,13:20:48,13:21:21,3,4,33,0,35
4,2.81,10.98,13:21:26,13:21:59,3,2,33,1,20
3,10.38,2.17,13:22:04,13:22:37,3,1,33,2,31
5,2.96,14.08,13:22:42,13:23:15,3,3,33,1,20
13,1.63,33.71,13:23:20,13:23:53,3,4,33,0,35
4,3.06,10.38,13:23:58,13:24:31,3,2,33,1,20
5,2.96,3.97,13:24:36,13:25:09,3,1,33,1,20
9,2.28,14.3,13:25:14,13:25:47,3,3,33,0,35
6,2.35,10.15,13:25:52,13:26:25,3,4,33,1,20
9,3.72,14.37,13:26:30,13:27:03,3,2,33,0,35
1,0.0,1.32,13:27:08,13:27:41,3,1,33,1,20
5,2.4,13.37,13:27:46,13:28:19,3,3,33,1,20
8,1.94,13.29,13:28:24,13:28:57,3,4,33,0,35
6,3.3,23.38,13:29:02,13:29:35,3,2,33,0,35
4,1.53,3.64,13:29:40,13:30:13,3,1,33,1,20
9,1.92,23.63,13:30:18,13:30:51,3,3,33,0,35
5,2.46,8.46,13:30:56,13:31:29,3,4,33,1,20
4,5.92,8.47,13:31:34,13:32:07,3,2,33,1,20
0,0.0,0.16,13:32:12,13:32:45,3,1,33,1,20
4,1.67,5.23,13:32:50,13:33:23,3,3,33,1,20
10,1.69,14.2,13:33:28,13:34:01,3,4,33,0,35
4,5.08,7.13,13:34:06,13:34:39,3,2,33,1,20
8,3.7,5.58,13:34:44,13:35:17,3,1,33,1,20
5,2.56,9.0,13:35:22,13:35:55,3,3,33,1,20
3,8.33,5.86,13:36:00,13:36:33,3,4,33,2,32
4,2.47,9.37,13:36:38,13:37:11,3,2,33,1,20
1,0.0,3.99,13:37:16,13:37:49,3,1,33,1,20
10,2.71,14.68,13:37:54,13:38:27,3,3,33,0,35
3,13.04,4.32,13:38:32,13:39:05,3,4,33,2,32
4,7.64,8.5,13:39:10,13:39:43,3,2,33,2,25
5,1.62,3.14,13:39:48,13:40:21,3,1,33,1,20
5,2.65,8.16,13:40:26,13:40:59,3,3,33,1,20
12,1.5,21.37,13:41:04,13:41:37,3,4,33,0,35
2,9.17,9.68,13:41:42,13:42:15,3,2,33,2,25
6,5.52,5.34,13:42:20,13:42:53,3,1,33,1,20
6,4.67,15.69,13:42:58,13:43:31,3,3,33,0,35
9,2.7,12.01,13:43:36,13:44:09,3,4,33,0,35
5,1.5,12.82,13:44:14,13:44:47,3,2,33,1,20
3,9.42,4.9,13:44:52,13:45:25,3,1,33,2,28
6,2.8,14.76,13:45:30,13:46:03,3,3,33,0,35
6,1.53,9.7,13:46:08,13:46:41,3,4,33,1,20
4,5.39,12.24,13:46:46,13:47:19,3,2,33,1,20
9,1.4,8.5,13:47:24,13:47:57,3,1,33,0,35
17,1.74,27.05,13:48:02,13:48:35,3,3,33,0,35
6,1.52,10.5,13:48:40,13:49:13,3,4,33,1,20
4,4.39,9.02,13:49:18,13:49:51,3,2,33,1,20
2,2.33,2.98,13:49:56,13:50:29,3,1,33,1,35
14,2.28,27.14,13:50:34,13:51:07,3,3,33,0,35
10,1.47,16.44,13:51:12,13:51:45,3,4,33,0,35
6,4.53,10.89,13:51:50,13:52:23,3,2,33,1,20
15,2.08,10.51,13:52:28,13:53:01,3,1,33,0,35
9,2.97,20.58,13:53:06,13:53:39,3,3,33,0,35
10,1.36,11.5,13:53:44,13:54:17,3,4,33,0,35
1,0.0,4.24,13:54:22,13:54:55,3,2,33,1,20
1,0.0,0.33,13:55:00,13:55:33,3,1,33,1,35
3,4.29,6.17,13:55:38,13:56:11,3,3,33,1,20
10,2.68,16.77,13:56:16,13:56:49,3,4,33,0,35
1,0.0,3.86,13:56:54,13:57:27,3,2,33,1,20
3,15.0,1.82,13:57:32,13:58:05,3,1,33,2,40
8,2.1,15.09,13:58:10,13:58:43,3,3,33,0,35
11,1.86,17.67,13:58:48,13:59:21,3,4,33,0,35
5,3.92,10.92,13:59:26,13:59:59,3,2,33,1,20
2,1.58,1.26,14:00:04,14:00:37,3,1,33,1,20
11,1.91,18.63,14:00:42,14:01:15,3,3,33,0,35
10,1.5,15.23,14:01:20,14:01:53,3,4,33,0,35
4,3.53,9.04,14:01:58,14:02:31,3,2,33,1,20
3,2.08,4.3,14:02:36,14:03:09,3,1,33,1,20
7,2.72,10.3,14:03:14,14:03:47,3,3,33,1,20
9,1.53,14.39,14:03:52,14:04:25,3,4,33,0,35
6,2.92,12.9,14:04:30,14:05:03,3,2,33,1,20
6,1.95,3.74,14:05:08,14:05:41,3,1,33,1,20
7,1.18,8.37,14:05:46,14:06:19,3,3,33,1,20
11,1.83,11.85,14:06:24,14:06:57,3,4,33,0,35
8,2.56,19.15,14:07:02,14:07:35,3,2,33,0,35
3,2.12,2.03,14:07:40,14:08:13,3,1,33,1,20
7,1.51,9.16,14:08:18,14:08:51,3,3,33,1,20
9,2.77,11.23,14:08:56,14:09:29,3,4,33,0,35
6,2.73,12.14,14:09:34,14:10:07,3,2,33,1,20
1,0.0,0.54,14:10:12,14:10:45,3,1,33,1,20
10,2.69,15.14,14:10:50,14:11:23,3,3,33,0,35
3,12.75,7.97,14:11:28,14:12:01,3,4,33,2,38
5,2.83,14.67,14:12:06,14:12:39,3,2,33,1,20
2,5.25,0.82,14:12:44,14:13:17,3,1,33,1,20
5,5.88,8.04,14:13:22,14:13:55,3,3,33,1,20
10,1.64,18.9,14:14:00,14:14:33,3,4,33,0,35
4,7.14,10.84,14:14:38,14:15:11,3,2,33,2,28
6,1.9,7.67,14:15:16,14:15:49,3,1,33,1,20
7,4.9,8.12,14:15:54,14:16:27,3,3,33,1,20
5,2.5,16.58,14:16:32,14:17:05,3,4,33,0,35
7,1.89,19.41,14:17:10,14:17:43,3,2,33,0,35
3,4.21,1.29,14:17:48,14:18:21,3,1,33,1,20
9,2.56,16.6,14:18:26,14:18:59,3,3,33,0,35
3,3.33,6.03,14:19:04,14:19:37,3,4,33,1,20
1,0.0,3.43,14:19:42,14:20:15,3,2,33,1,35
1,0.0,0.34,14:20:20,14:20:53,3,1,33,1,20
3,2.75,5.79,14:20:58,14:21:31,3,3,33,1,20
2,4.67,6.02,14:21:36,14:22:09,3,4,33,1,20
1,0.0,5.34,14:22:14,14:22:47,3,2,33,1,35
2,15.92,1.71,14:22:52,14:23:25,3,1,33,2,31
7,2.0,16.68,14:23:30,14:24:03,3,3,33,0,35
8,1.58,10.83,14:24:08,14:24:41,3,4,33,0,35
2,2.33,6.37,14:24:46,14:25:19,3,2,33,1,35
7,3.11,5.52,14:25:24,14:25:57,3,1,33,1,20
8,3.64,20.97,14:26:02,14:26:35,3,3,33,0,35
10,1.55,18.15,14:26:40,14:27:13,3,4,33,0,35
1,0.0,4.88,14:27:18,14:27:51,3,2,33,1,35
5,2.56,7.89,14:27:56,14:28:29,3,1,33,1,20
7,3.18,23.34,14:28:34,14:29:07,3,3,33,0,35
10,1.95,15.89,14:29:12,14:29:45,3,4,33,0,35
3,1.92,8.0,14:29:50,14:30:23,3,2,33,1,35
3,2.29,1.18,14:30:28,14:31:01,3,1,33,1,20
5,3.08,7.81,14:31:06,14:31:39,3,3,33,1,20
12,2.52,16.72,14:31:44,14:32:17,3,4,33,0,35
5,3.65,11.24,14:32:22,14:32:55,3,2,33,1,20
0,0.0,4.32,14:33:00,14:33:33,3,1,33,1,20
11,2.77,18.14,14:33:38,14:34:11,3,3,33,0,37
4,1.81,8.27,14:34:16,14:34:49,3,4,33,1,20
2,19.92,5.52,14:34:54,14:35:27,3,2,33,2,39
3,4.25,2.31,14:35:32,14:36:05,3,1,33,1,20
4,2.83,4.87,14:36:10,14:36:43,3,3,33,1,20
5,2.52,10.39,14:36:48,14:37:21,3,4,33,1,20
4,2.47,12.88,14:37:26,14:37:59,3,2,33,1,20
4,10.19,2.39,14:38:04,14:38:37,3,1,33,2,40
6,3.6,12.74,14:38:42,14:39:15,3,3,33,1,20
9,1.73,12.6,14:39:20,14:39:53,3,4,33,0,35
3,5.33,5.57,14:39:58,14:40:31,3,2,33,1,20
3,1.67,2.42,14:40:36,14:41:09,3,1,33,1,20
11,2.77,19.88,14:41:14,14:41:47,3,3,33,0,37
10,1.52,24.26,14:41:52,14:42:25,3,4,33,0,35
6,4.17,9.94,14:42:30,14:43:03,3,2,33,1,20
1,0.0,0.34,14:43:08,14:43:41,3,1,33,1,20
7,4.31,12.6,14:43:46,14:44:19,3,3,33,0,37
6,4.87,9.77,14:44:24,14:44:57,3,4,33,1,20
3,4.71,5.46,14:45:02,14:45:35,3,2,33,1,20
1,0.0,0.8,14:45:40,14:46:13,3,1,33,1,35
4,6.11,9.25,14:46:18,14:46:51,3,3,33,1,20
6,4.53,10.68,14:46:56,14:47:29,3,4,33,1,31
6,5.48,13.98,14:47:34,14:48:07,3,2,33,1,20
0,0.0,0.02,14:48:12,14:48:45,3,1,33,1,35
4,2.61,7.77,14:48:50,14:49:23,3,3,33,1,20
8,2.81,12.24,14:49:28,14:50:01,3,4,33,0,35
1,0.0,4.85,14:50:06,14:50:39,3,2,33,1,20
0,0.0,0.06,14:50:44,14:51:17,3,1,33,1,35
18,1.73,27.43,14:51:22,14:51:55,3,3,33,0,35
11,2.88,18.54,14:52:00,14:52:33,3,4,33,0,35
6,4.47,9.66,14:52:38,14:53:11,3,2,33,1,20
1,0.0,0.66,14:53:16,14:53:49,3,1,33,1,35
8,2.88,15.3,14:53:54,14:54:27,3,3,33,0,35
8,1.54,12.5,14:54:32,14:55:05,3,4,33,0,35
3,2.79,7.03,14:55:10,14:55:43,3,2,33,1,20
5,2.1,4.05,14:55:48,14:56:21,3,1,33,1,35
4,9.08,4.47,14:56:26,14:56:59,3,3,33,2,36
7,1.88,13.73,14:57:04,14:57:37,3,4,33,0,35
0,0.0,1.35,14:57:42,14:58:15,3,2,33,1,20
1,0.0,0.47,14:58:20,14:58:53,3,1,33,1,35
7,3.11,12.44,14:58:58,14:59:31,3,3,33,0,35
5,5.88,10.31,14:59:36,15:00:09,3,4,33,1,31
5,3.58,12.18,15:00:14,15:00:47,3,2,33,1,20
4,2.03,1.95,15:00:52,15:01:25,3,1,33,1,35
7,3.35,14.22,15:01:30,15:02:03,3,3,33,0,35
7,1.86,12.72,15:02:08,15:02:41,3,4,33,0,35
6,4.23,9.5,15:02:46,15:03:19,3,2,33,1,20
3,7.54,0.97,15:03:24,15:03:57,3,1,33,2,22
6,2.43,10.26,15:04:02,15:04:35,3,3,33,1,20
9,1.82,18.73,15:04:40,15:05:13,3,4,33,0,35
1,0.0,2.12,15:05:18,15:05:51,3,2,33,1,20
1,0.0,0.37,15:05:56,15:06:29,3,1,33,1,35
8,3.64,10.66,15:06:34,15:07:07,3,3,33,0,35
4,2.64,13.04,15:07:12,15:07:45,3,4,33,1,20
4,4.75,11.49,15:07:50,15:08:23,3,2,33,1,20
0,0.0,0.12,15:08:28,15:09:01,3,1,33,1,35
7,4.12,12.92,15:09:06,15:09:39,3,3,33,0,35
10,1.66,17.34,15:09:44,15:10:17,3,4,33,0,35
5,2.62,15.62,15:10:22,15:10:55,3,2,33,0,35
1,0.0,1.33,15:11:00,15:11:33,3,1,33,1,35
10,1.92,18.13,15:11:38,15:12:11,3,3,33,0,35
11,1.46,19.76,15:12:16,15:12:49,3,4,33,0,35
3,2.42,7.87,15:12:54,15:13:27,3,2,33,1,20
0,0.0,11.89,15:13:32,15:14:05,3,1,33,1,35
4,2.78,6.74,15:14:10,15:14:43,3,3,33,1,20
14,1.58,20.95,15:14:48,15:15:21,3,4,33,0,35
7,3.75,9.37,15:15:26,15:15:59,3,2,33,1,20
0,0.0,1.23,15:16:04,15:16:37,3,1,33,1,20
8,3.1,19.51,15:16:42,15:17:15,3,3,33,0,35
7,2.31,13.03,15:17:20,15:17:53,3,4,33,0,35
6,3.0,15.01,15:17:58,15:18:31,3,2,33,0,35
0,0.0,0.01,15:18:36,15:19:09,3,1,33,1,20
11,2.88,18.59,15:19:14,15:19:47,3,3,33,0,35
3,13.79,6.48,15:19:52,15:20:25,3,4,33,2,40
4,6.36,7.73,15:20:30,15:21:03,3,2,33,1,20
4,2.11,2.66,15:21:08,15:21:41,3,1,33,1,20
8,2.38,14.38,15:21:46,15:22:19,3,3,33,0,35
7,2.21,12.32,15:22:24,15:22:57,3,4,33,0,35
6,2.02,13.58,15:23:02,15:23:35,3,2,33,0,35
1,0.0,0.5,15:23:40,15:24:13,3,1,33,1,20
7,2.42,11.6,15:24:18,15:24:51,3,3,33,0,35
6,2.78,14.1,15:24:56,15:25:29,3,4,33,0,35
5,3.19,11.09,15:25:34,15:26:07,3,2,33,1,20
5,5.19,4.44,15:26:12,15:26:45,3,1,33,1,20
7,2.67,13.8,15:26:50,15:27:23,3,3,33,0,35
7,1.61,13.16,15:27:28,15:28:01,3,4,33,0,35
3,2.88,8.38,15:28:06,15:28:39,3,2,33,1,20
3,1.46,0.77,15:28:44,15:29:17,3,1,33,1,20
13,2.1,23.4,15:29:22,15:29:55,3,3,33,0,35
5,2.65,12.79,15:30:00,15:30:33,3,4,33,1,20
7,2.61,15.43,15:30:38,15:31:11,3,2,33,0,35
2,6.75,1.43,15:31:16,15:31:49,3,1,33,2,14
6,2.6,15.87,15:31:54,15:32:27,3,3,33,0,35
2,5.14,5.89,15:32:32,15:33:05,3,4,33,1,20
2,5.07,5.11,15:33:10,15:33:43,3,2,33,1,20
2,3.6,6.28,15:33:48,15:34:21,3,1,33,1,20
5,2.7,12.84,15:34:26,15:34:59,3,3,33,1,20
6,3.0,14.58,15:35:04,15:35:37,3,4,33,0,35
4,3.89,10.6,15:35:42,15:36:15,3,2,33,1,20
5,2.44,13.92,15:36:20,15:36:53,3,1,33,1,20
6,2.62,16.98,15:36:58,15:37:31,3,3,33,0,35
2,3.55,6.1,15:37:36,15:38:09,3,4,33,1,20
6,2.07,15.92,15:38:14,15:38:47,3,2,33,0,35
2,3.86,4.09,15:38:52,15:39:25,3,1,33,1,20
6,3.5,14.91,15:39:30,15:40:03,3,3,33,0,35
3,4.53,8.45,15:40:08,15:40:41,3,4,33,1,20
3,3.59,8.0,15:40:46,15:41:19,3,2,33,1,20
4,4.97,12.03,15:41:24,15:41:57,3,1,33,1,20
4,5.23,9.5,15:42:02,15:42:35,3,3,33,1,20
4,4.52,9.27,15:42:40,15:43:13,3,4,33,1,20
4,5.01,11.69,15:43:18,15:43:51,3,2,33,1,20
4,4.86,10.11,15:43:56,15:44:29,3,1,33,1,20
6,2.31,17.02,15:44:34,15:45:07,3,3,33,0,35
2,3.74,4.08,15:45:12,15:45:45,3,4,33,1,20
3,3.53,7.9,15:45:50,15:46:23,3,2,33,1,20
4,4.74,10.27,15:46:28,15:47:01,3,1,33,1,20
6,2.74,16.6,15:47:06,15:47:39,3,3,33,0,35
5,3.39,12.45,15:47:44,15:48:17,3,4,33,1,20
3,4.4,6.97,15:48:22,15:48:55,3,2,33,1,20
4,4.42,11.69,15:49:00,15:49:33,3,1,33,1,20
6,2.49,14.64,15:49:38,15:50:11,3,3,33,0,35
3,3.82,9.03,15:50:16,15:50:49,3,4,33,1,20
6,2.87,13.24,15:50:54,15:51:27,3,2,33,1,20
6,2.42,16.51,15:51:32,15:52:05,3,1,33,0,35
3,5.01,7.15,15:52:10,15:52:43,3,3,33,1,20
2,4.68,6.12,15:52:48,15:53:21,3,4,33,1,20
6,2.01,16.71,15:53:26,15:53:59,3,2,33,0,35
4,4.52,10.59,15:54:04,15:54:37,3,1,33,1,20
3,4.14,9.18,15:54:42,15:55:15,3,3,33,1,20
3,4.79,8.67,15:55:20,15:55:53,3,4,33,1,20
5,3.43,10.91,15:55:58,15:56:31,3,2,33,1,20
